uid;slug;titre;description;date_debut;date_fin;horaires;dates_texte;lieu_nom;adresse;code_postal;commune;latitude;longitude;categorie;gratuit;image_url;url_source;agenda_source;date_extraction
18204395;journees-europeennes-du-patrimoine-au-jardin-du-plessis-sasnieres;Journées européennes du Patrimoine au Jardin du Plessis Sasnières;Les floraisons des rosiers, des vivaces et des annuelles s'y succèdent tout au long de la saison. La treille palissée de jeunes pommiers y apporte une ombre tamisée. Les promenades bucoliques sur les;2026-09-19;2026-09-20;00:00–23:59;19 et 20 septembre;Jardin du Plessis Sasnières;3 allée Rosamée Henrion, 41310 Sasnières;41310;Sasnières;47.719124;0.932327;;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
96497984;vendome-ville-dart-et-dhistoire-les-lundis-dart-et-dhistoire-en-octobre;Vendôme Ville d'Art et d'Histoire - Les lundis d'art et d'histoire en Octobre;Laissez-vous conter Vendôme, ville d’art et d’histoire en compagnie d’un guide conférencier agréé par le ministère de la Culture. Il vous fait partager ses connaissances et sa passion pour Vendôme. Ve;2026-10-05;2026-10-12;14:30–16:00;5 - 12 octobre;Office de Tourisme de Vendôme;47 Rue Poterie, 41100 Vendôme;41100;Vendôme;47.793256;1.065791;;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
51868333;marche-des-gentilles-sorcieres-a-saint-arnoult;"Marché des ""gentilles"" sorcières à Saint-Arnoult";"Bienvenue au marché des Gentilles Sorcières ! Marché des ""gentilles"" sorcières à Saint-Arnoult. Plongez dans un univers enchanté avec des ateliers et potions magiques, la présence de thérapeutes et mé";2026-10-10;2026-10-11;10:00–18:00;10 et 11 octobre;Salle polyvalente;41800 Saint-Arnoult;41800;Saint-Arnoult;47.711851;0.874483;Marché;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
57965275;lautomne-des-6-10-ans-decouvrir-le-patrimoine-en-samusant-a-vendome;L'automne des 6-10 ans : découvrir le patrimoine en s'amusant à Vendôme;Petits et grands découvriront ensemble Vendôme sous un angle ludique. L'automne des 6-10 ans : découvrir le patrimoine en s'amusant à Vendôme. Mardi 20 octobre – Quelle heure est-il ? Mardi 27 octobre;2026-10-20;2026-10-27;14:30–16:00;20 - 27 octobre;RV : salle atelier patrimoine, cloître de la Trinité;41100 Vendôme;41100;Vendôme;47.790998;1.068387;Halloween;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
4497280;instants-nature-decouvrons-les-champignons-a-blois;Instants Nature - Découvrons les champignons à Blois;Chapeaux ronds ou pointus, lamelles de dentelle, parfums boisés, tubes colorés, les champignons dévoileront leurs secrets. Apprenez à mieux les connaître et à les reconnaître, vous saurez les apprécie;2026-10-28;2026-10-29;23:00–22:59;Mercredi 28 octobre, 23h00;Blois;41000 Vendôme;41000;Vendôme;47.586669;1.335156;Randonnées et sorties nature;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
26884916;mache-de-noel-a-saint-arnoult;Maché de Noël à Saint-Arnoult;La magie de Noël s'invite à Saint-Arnoult ! Maché de Noël à Saint-Arnoult. Plongez dans la magie de Noël en visitant notre marché de Noël ! Découvrez des créations uniques et des idées cadeaux origina;2026-12-05;2026-12-06;09:00–17:00;5 et 6 décembre;Salle polyvalente;41800 Saint-Arnoult;41800;Saint-Arnoult;47.711851;0.874483;Noël;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
53798097;marche-de-producteurs-a-lance;Marché de producteurs à Lancé;De bons produits locaux... Marché de producteurs à Lancé. Le marché de Lancé se tient le premier vendredi de chaque mois, où vous pourrez découvrir divers commerçants : l'atelier du bis'trot - boucher;2026-02-05;2026-04-06;23:00–22:59;5 février - 6 avril;Pôle associatif;41310 Lancé;41310;Lancé;47.694314;1.068139;Marché;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
63798968;grande-chasse-aux-oeufs-a-villiers-sur-loir;Grande chasse aux oeufs à Villiers-sur-Loir;Grande journée festive, familiale et interculturelle autour d’une chasse aux œufs suivie d’un temps de jeu et de partage. Grande chasse aux oeufs à Villiers-sur-Loir. Au programme : 11h - 12h30 : chas;2026-04-06;2026-04-06;00:00–23:59;Lundi 6 avril, 00h00;Plan d'eau de Villiers;41100 Villiers-sur-Loir;41100;Villiers-sur-Loir;47.806466;0.994777;Pâques;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
87709933;chasse-aux-oeufs-a-la-ville-aux-clercs;Chasse aux oeufs à la Ville-aux-Clercs;En collaboration avec la pâtisserie Benjamin Bordas, Repère Sauvage organise sa première « Chasse aux œufs » . Chasse aux oeufs à la Ville-aux-Clercs. Petits et grands sont invités à partir à l’aventu;2026-04-06;2026-04-06;00:00–23:59;Lundi 6 avril, 00h00;Repère Sauvage263 Le Fort Girard;41160 La Ville-aux-Clercs;41160;La Ville-aux-Clercs;47.913704;1.101033;Pâques;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
91210850;randonnee-pedestre-de-paques-a-lavardin-5519625;Randonnée pédestre de Pâques à Lavardin;Que demander de plus que de marcher dans l'un des Plus Beaux Villages de France... Randonnée pédestre de Pâques à Lavardin. 3 parcours de 5, 11 et 22km. Ravitaillement sur place et pot de l'amitié à l;2026-04-06;2026-04-06;00:00–23:59;Lundi 6 avril, 00h00;Foyer de Lavardin / Ancienne école;41800 Lavardin;41800;Lavardin;47.742044;0.884741;Pâques;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
59981099;mille-et-une-couleurs-de-paques-a-la-commanderie-darville;Mille et une couleurs de Pâques à la Commanderie d'Arville;De nouvelles chasses aux œufs sont à découvrir à la Commanderie d’Arville ! Mille et une couleurs de Pâques à la Commanderie d'Arville. Trois parcours ont été conçus pour amuser les enfants et leur fa;2026-04-04;2026-04-06;10:00–18:30;4 - 6 avril;Commanderie templière d'Arville1 ALLEE DE LA COMMANDERIEArville;41170 Couëtron-au-Perche;41170;Couëtron-au-Perche;48.063818;0.947824;Pâques;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
44086654;chasse-aux-oeufs-au-chateau-de-meslay;Chasse aux oeufs au Château de Meslay;Venez fêter Pâques au Château de Meslay ! Venez fêter Pâques à Meslay : chasse aux œufs pour petits et grands. Nouveautés à la clé : une chasse au trésor pour les grands et une chasse très spéciale à;2026-04-05;2026-04-06;14:30–17:30;5 et 6 avril;Château de Meslay;19 Allée du Château, 41100 Meslay;41100;Meslay;47.81672;1.09734;Pâques;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
27226307;brocante-a-moree;Brocante à Morée;On chine ce dimanche à Morée ! Brocante à Morée. Particuliers et professionnels. Restauration et buvette assurées par le comité des fêtes.;2026-04-05;2026-04-05;00:00–23:59;Dimanche 5 avril, 00h00;Morée;41160 Morée;41160;Morée;47.903352;1.234261;Brocante;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
43135430;rando-jeu-a-authon;Rando-jeu à Authon;Ce dimanche on randonne sur Authon. Rando-jeu à Authon. 3 circuits de 7 à 21km (inclus 2 boucles additionnelles de 3km chacune). 2.4km parcours jeu enfants. Ramenez la panoplie du randonneur : stylos,;2026-04-05;2026-04-05;00:00–23:59;Dimanche 5 avril, 00h00;Salle des associations;Place de la Mairie, 41310 Authon;41310;Authon;47.644998;0.894649;Randonnées et sorties nature;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
60303246;rando-roller-de-paques-a-vendome;Rando Roller de Pâques à Vendôme;Viens passer un moment dans la bonne humeur ! Rando Roller de Pâques à Vendôme. 2 boucles : 4.5km et 10km. Une chasse aux oeufs à la fin de la 1ère boucle. Cet événement est ouvert à tous, en rollers,;2026-04-05;2026-04-05;00:00–23:59;Dimanche 5 avril, 00h00;Vendôme;1 Place de la Madeleine, 41100 Vendôme;41100;Vendôme;47.794164;1.065111;Randonnées et sorties nature;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
78436649;chasse-aux-oeufs-de-paques-au-camping-les-rochelles-de-prunay-cassereau;Chasse aux oeufs de Pâques au camping Les Rochelles de Prunay-Cassereau !;Chasse aux œufs au camping de Prnay-Cassereau ! Chasse aux œufs au camping de Prnay-Cassereau ! Les cloches passent par ici… et elles ont semé plein de surprises. Rendez-vous le 5 avril de 15h30 à 17h;2026-04-05;2026-04-05;00:00–23:59;Dimanche 5 avril, 00h00;Prunay-Cassereau12 Les Rochelles;41310 Prunay-Cassereau;41310;Prunay-Cassereau;47.696483;0.915651;Pâques;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
96228740;vide-greniers-a-saint-arnoult-4795845;Vide-greniers à Saint Arnoult;Nos villages organisent une multitude de vide-greniers, bric-à-brac, brocantes et autres foires à tout. Vide-greniers à Saint Arnoult. Vous aimez chiner ? Ne manquez pas cet événement ! Ce dimanche on;2026-04-05;2026-04-05;00:00–23:59;Dimanche 5 avril, 00h00;Devant la mairie;41800 Saint-Arnoult;41800;Saint-Arnoult;47.708609;0.873056;Brocante;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
17298851;moments-musicaux-a-montoire-sur-le-loir;Moments musicaux à Montoire-sur-le-Loir;Momen musical. Moments musicaux à Montoire-sur-le-Loir. L’école de musique de la CATV vous invite à Montoire pour différents moments musicaux. Programme à venir : Audition des classes de guitares clas;2026-02-03;2026-04-04;23:00–22:59;3 février - 4 avril;Auditorium de l'école de musiqueQuartier Marescot;41800 Montoire-sur-le-Loir;41800;Montoire-sur-le-Loir;47.751303;0.862197;Concert;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
48692812;sieste-musicale-a-vendome-4691701;Sieste-musicale à Vendôme;Nouvelle animation dans votre médiathèque. Sieste-musicale à Vendôme. Venez profiter d’un moment de détente et de découverte musicale à la médiathèque. Pour ados et adultes. Réservation conseillée.;2026-04-04;2026-04-04;00:00–23:59;Samedi 4 avril, 00h00;Médiathèque;Rue Poterie, 41100 Vendôme;41100;Vendôme;47.792871;1.065624;Littérature;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
57385551;brocante-a-vendome;Brocante à Vendôme;Salon-brocante. Brocante à Vendôme. Jouets, meubles, disques, vaisselle, livres, vieux papiers, cartes postales, antiquités, BD... Brocanteurs professionnels uniquement.;2026-04-04;2026-04-04;00:00–23:59;Samedi 4 avril, 00h00;Marché couvert;Place du marché couvert, 41100 Vendôme;41100;Vendôme;47.790821;1.065617;Brocante;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
70390385;sieste-musicale-8231963;Sieste musicale;Sieste musicale;2026-04-04;2026-04-04;00:00–23:59;Samedi 4 avril, 00h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Concert;;;;Territoires Vendômois;2026-04-07
76076012;tous-au-compost-a-pray-9515771;Tous au compost à Pray;Mais comment faire un bon compost ? Tous au compost à Pray. Venez nous rencontrer et échangeons ensemble autour de cet évènement national annuel qui valorise la pratique du compostage de proximité des;2026-04-04;2026-04-04;00:00–23:59;Samedi 4 avril, 00h00;Salle communale;5 Rue Pierre de Ronsard, 41190 Pray;41190;Pray;47.677045;1.116065;;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
92330803;concert-superparquet-la-cigue-a-vendome-9192472;Concert : SUPERPARQUET + LA CIGUE à Vendôme;Figures Libres présente... Concert : SUPERPARQUET + LA CIGUE à Vendôme. Avec Super Parquet, la musique traditionnelle d’Auvergne se mêle au psychédélisme pour créer des sonorités hypnotiques, avec des;2026-04-04;2026-04-04;00:00–23:59;Samedi 4 avril, 00h00;Le Minotaure - 3ème volume;Rue César de Vendôme, 41100 Vendôme;41100;Vendôme;47.791566;1.071488;Concert;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
71199678;big-festival-brut;Big Festival BRUT;Théâtre Brut, inspiré par Peter Brook, explore l’essence du théâtre à travers des créations où la rencontre acteur-public, l’économie de moyens et une esthétique ambitieuse font de l’espace scénique u;2026-03-14;2026-04-04;17:00–21:00;14 mars - 4 avril;Lieu précisé sur le programme;41100 Vendôme;41100;Vendôme;47.797799;1.059645;Festivals | concerts et spectacles;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
79006113;audition-ohsm-et-orchestres;Audition OHSM et orchestres;Audition de l'OHSM et des orchestres (petit orchestre et orchestre junior) par l'École de musique des Territoires Vendômois.;2026-04-03;2026-04-03;00:00–23:59;Vendredi 3 avril, 00h00;Auditorium;41800 Montoire-sur-le-Loir;41800;Montoire-sur-le-Loir;47.754799;0.864217;Musique;;;;Territoires Vendômois;2026-04-07
80222416;devenez-conducteur-poids-lourd-hf-5189822;Devenez conducteur poids lourd h/f !;Réunion d'informations pour le Titre Professionnel Conducteur Routier de Marchandises sur Porteur (Permis C) qui se déroulera au sein de Promotrans à St Ouen, à compter du mois d'août. Prévoir les;2026-04-03;2026-04-03;09:30–12:00;Vendredi 3 avril, 09h30;Saint-Ouen - Agence VENDOME;41100 Saint-Ouen, 41100 Saint-Ouen;41100;Saint-Ouen;47.821545;1.076601;"['#TousMobilisés' | 'Découverte formation' | ""S'informer""]";;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
31499066;ciclic-animation-dessine-moi-lavenir-le-film-datelier-suivi-dun-concert-de-octc-a-vendome;"Ciclic Animation - ""Dessine-moi l'avenir"" : le film d'atelier suivi d'un concert de OCTC ! à Vendôme";"Venez découvrir leur production et plonger dans leur monde imaginaire pour demain. Ciclic Animation - ""Dessine-moi l'avenir"" : le film d'atelier suivi d'un concert de OCTC ! à Vendôme. Cultures du Cœu";2026-04-02;2026-04-02;00:00–23:59;Jeudi 2 avril, 00h00;Ciclic Animation3 Allee le Yorktown;41100 Vendôme;41100;Vendôme;47.790128;1.070844;Cinéma;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
4044966;la-jeunesse-bouquine-atelier-rencontre-8519292;La Jeunesse bouquine ! - Atelier rencontre;La Jeunesse bouquine ! - Atelier rencontre;2026-04-01;2026-04-01;00:00–23:59;Mercredi 1 avril, 00h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Atelier;;;;Territoires Vendômois;2026-04-07
6779838;la-jeunesse-bouquine-decouverte-des-editions-arlequin-3457324;La Jeunesse bouquine - Découverte des éditions Arlequin;La Jeunesse bouquine - Découverte des éditions Arlequin;2026-04-01;2026-04-01;00:00–23:59;Mercredi 1 avril, 00h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Atelier;;;;Territoires Vendômois;2026-04-07
11244484;concert-de-printemps-4569435;Concert de Printemps;Concert de Printemps par l'École de musique des Territoires Vendômois.;2026-04-01;2026-04-01;00:00–23:59;Mercredi 1 avril, 00h00;Minotaure;41100 Vendôme;41100;Vendôme;47.797304;1.090084;Musique;;;;Territoires Vendômois;2026-04-07
19528881;decouverte-de-arlequin-editions-a-savigny-sur-braye;Découverte de Arlequin Editions à Savigny-sur-Braye;Moment découverte dans votre médiathèque... Découverte de Arlequin Editions à Savigny-sur-Braye. Programme de la journée : 10h30 : atelier Splash ! j’explore mes sens avec Nola. Public 0 à 3 ans (12 p;2026-04-01;2026-04-01;00:00–23:59;Mercredi 1 avril, 00h00;Médiathèque-ludothèque Agora Braye;7 rue Hélène Boucher, 41360 Savigny-sur-Braye;41360;Savigny-sur-Braye;47.880378;0.807561;Littérature;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
28556964;la-jeunesse-bouquine-decouverte-des-editions-arlequin-704504;La Jeunesse bouquine ! - Découverte des éditions Arlequin;La Jeunesse bouquine ! - Découverte des éditions Arlequin;2026-04-01;2026-04-01;00:00–23:59;Mercredi 1 avril, 00h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Rencontre;;;;Territoires Vendômois;2026-04-07
48028888;concert-de-printemps-a-vendome-4969380;Concert de Printemps à Vendôme;Moment musical de printemps. Concert de Printemps à Vendôme. Les élèves de l’École de musique de la CATV vous donnent rendez-vous pour leur concert de printemps. Venez découvrir le travail réalisé tou;2026-04-01;2026-04-01;00:00–23:59;Mercredi 1 avril, 00h00;Le Minotaure;Rue César de Vendôme, 41100 Vendôme;41100;Vendôme;47.791566;1.071488;Concert;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
50242853;les-ptits-choeurs-85924;Les P'tits chœurs;Les P'tits chœurs;2026-04-01;2026-04-01;00:00–23:59;Mercredi 1 avril, 00h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Heure du conte;;;;Territoires Vendômois;2026-04-07
59285982;les-ptits-choeurs-7467674;Les P'tits chœurs;Les P'tits chœurs;2026-04-01;2026-04-01;00:00–23:59;Mercredi 1 avril, 00h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Heure du conte;;;;Territoires Vendômois;2026-04-07
66336045;atelier-rencontre-a-montoire-sur-le-loir;Atelier rencontre à Montoire-sur-le Loir;Moment rencontre... Atelier rencontre à Montoire-sur-le Loir. Rencontre avec Philippe Larbier, dessinateur de la bande dessinée « Les petits Mythos ». A partir de 9 ans et sur réservation. Un temps dé;2026-04-01;2026-04-01;00:00–23:59;Mercredi 1 avril, 00h00;Médiathèque Nef EuropaQuartier Marescot;41800 Montoire-sur-le-Loir;41800;Montoire-sur-le-Loir;47.751882;0.861182;Stages et ateliers;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
68071012;heure-du-conte-4938458;Heure du conte;Heure du conte;2026-04-01;2026-04-01;00:00–23:59;Mercredi 1 avril, 00h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Heure du conte;;;;Territoires Vendômois;2026-04-07
69730693;les-ptits-choeurs-a-montoire-sur-le-loir;« Les p’tits chœurs » à Montoire-sur-le Loir;Un bon moment à partager dans votre médiathèque. « Les p’tits chœurs » à Montoire-sur-le Loir. Un moment enchanteur autour des comptines à partager avec les petits de 0 à 6 ans. Réservation à l’accuei;2026-04-01;2026-04-01;00:00–23:59;Mercredi 1 avril, 00h00;Médiathèque Nef EuropaQuartier Marescot;41800 Montoire-sur-le-Loir;41800;Montoire-sur-le-Loir;47.751882;0.861182;Littérature;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
6993010;partage-de-lecture-a-montoire-sur-le-loir;Partage de lecture à Montoire-sur-le Loir;Les femmes de la rentrée littéraire d'hiver. Partage de lecture à Montoire-sur-le Loir. En partenariat avec la librairie 102;2026-03-31;2026-03-31;00:00–23:59;Mardi 31 mars, 00h00;Médiathèque Nef EuropaQuartier Marescot;41800 Montoire-sur-le-Loir;41800;Montoire-sur-le-Loir;47.751869;0.861063;Littérature;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
7927399;partage-de-lectures-les-femmes-de-la-rentree-litteraire-dhiver-9728655;Partage de lectures - les femmes de la rentrée littéraire d'hiver;Partage de lectures - les femmes de la rentrée littéraire d'hiver;2026-03-31;2026-03-31;00:00–23:59;Mardi 31 mars, 00h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Club de lecture;;;;Territoires Vendômois;2026-04-07
6857656;concert-chansons-pour-le-plaisir-a-montoire-sur-le-loir;Concert chansons pour le plaisir à Montoire-sur-le Loir;Une heure de bonne humeur dans un répertoire de créations et de reprises de chansons françaises Concert chansons pour le plaisir à Montoire-sur-le Loir. Suzanne et Jako interprètent quelques créations;2026-03-28;2026-03-29;23:00–23:59;Samedi 28 mars, 23h00;MusikenfêteQuartier Marescot;41800 Montoire-sur-le-Loir;41800;Montoire-sur-le-Loir;47.751972;0.8616;Concert;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
18971168;festillesime-41-ebullitions-a-vallee-de-ronsard;Festillésime 41 - Ébullitions à Vallée de Ronsard;Festillésime 41 est un dispositif du Département qui propose aux communes un soutien et un accompagnement dans l'organisation de spectacles. Ébullitions par la compagnie La Ruée vers l’autre. Les bull;2026-03-28;2026-03-29;23:00–23:59;Samedi 28 mars, 23h00;Jardin du manoir de la Possonnière - Couture-sur-LoirLa Possonnière;41800 Vallée-de-Ronsard;41800;Vallée-de-Ronsard;47.746573;0.692376;Spectacle;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
56482678;randonnee-du-lavoir-du-piquet-a-montoire-sur-le-loir;Randonnée du lavoir du Piquet à Montoire-sur-le Loir;Partons sur les chemins Montoiriens avec l'association du Lavoir du Piquet ! Randonnée du lavoir du Piquet à Montoire-sur-le Loir. 3 parcours de 8, 16 et 24km. Ravitaillement à mi-parcours. Chiens ten;2026-03-28;2026-03-29;23:00–23:59;Samedi 28 mars, 23h00;Zone artisanale;41800 Montoire-sur-le-Loir;41800;Montoire-sur-le-Loir;47.768648;0.858676;Randonnées et sorties nature;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
62051030;marche-de-producteurs-locaux-a-besse-sur-braye;Marché de producteurs locaux à Bessé-sur-Braye;Le marché des producteurs locaux revient cette année dans le cadre verdoyant du parc à l’anglaise de Courtanvaux. Marché de producteurs locaux à Bessé-sur-Braye. De 10h à 16h, accès libre et gratuit a;2026-03-28;2026-03-29;23:00–23:59;Samedi 28 mars, 23h00;Château de Courtanvaux;Avenue de Courtanvaux, 72310 Bessé-sur-Braye;;Bessé-sur-Braye;47.843993;0.735886;Marché;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
71708938;grande-chasse-a-loeuf-a-fortan-961192;Grande chasse à l'œuf à Fortan;Fortan s'anime pour Pâques ! Grande chasse à l'œuf à Fortan. Venez chercher les œufs ! Concours du plus bel œuf décoré. Buvette et restauration sur place.;2026-03-28;2026-03-29;23:00–23:59;Samedi 28 mars, 23h00;Fortan;41360 Fortan;41360;Fortan;47.84491;0.91514;Pâques;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
58857266;salon-du-chocolat-des-vins-et-de-la-gastronomie-a-couture-sur-loir;Salon du Chocolat, des Vins et de la Gastronomie à Couture-sur-Loir;Les saveurs du chocolat, les arômes enivrants des vins, et la richesse des produits locaux se donnent rendez-vous les 28 et 29 mars au Manoir de la Possonnière à Couture-sur-Loir pour un événement inc;2026-03-28;2026-03-29;13:00–17:00;28 et 29 mars;Maison natale de RonsardCouture-sur-Loir;41800 Vallée-de-Ronsard;41800;Vallée-de-Ronsard;47.746367;0.692411;Foire ou salon;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
32650651;atelier-couture-7503276;Atelier couture;Atelier couture;2026-03-27;2026-03-28;23:00–22:59;Vendredi 27 mars, 23h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Atelier;;;;Territoires Vendômois;2026-04-07
34297725;exposition-60-ans-dechange-franco-allemand-a-vendome;Exposition : 60 ans d’échange franco-allemand à Vendôme;Cette exposition est une invitation au voyage que la nouvelle promotion de germanistes s’apprête à vivre, avec un échange à Friedrichshafen du 8 au 16 juin 2026, où seront aussi célébrés les 60 ans de;2026-03-27;2026-03-28;23:00–22:59;Vendredi 27 mars, 23h00;Chapelle St Jacques;Rue du Change, 41100 Vendôme;41100;Vendôme;47.793598;1.067615;Exposition;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
35819203;lecture-creative-2189859;Lecture créative;Lecture créative;2026-03-27;2026-03-28;23:00–22:59;Vendredi 27 mars, 23h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Atelier;;;;Territoires Vendômois;2026-04-07
37555498;femmes-de-lettres-3226147;Femmes de lettres;Femmes de lettres;2026-03-05;2026-03-28;23:00–22:59;5 - 27 mars;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Exposition;;;;Territoires Vendômois;2026-04-07
39517544;festillesime-41-les-pommes-de-ma-douche-swing-cocktail-a-villiers-sur-loir;Festillésime 41 - Les Pommes de ma douche Swing cocktail à Villiers-sur-Loir;Festillésime 41 est un dispositif du Département qui propose aux communes un soutien et un accompagnement dans l'organisation de spectacles. Les Pommes de ma douche - Swing cocktail C’est en l’an 2000;2026-03-27;2026-03-28;23:00–22:59;Vendredi 27 mars, 23h00;L'artesienne;41100 Villiers-sur-Loir;41100;Villiers-sur-Loir;47.806466;0.994777;Concert;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
56448954;fete-du-court-metrage-a-vendome-3440384;Fête du court métrage à Vendôme;Pendant quelques jours, partout en France, des projections gratuites sont organisées pour faire découvrir le court métrage au plus grand nombre : fictions, animations, documentaires… pour tous les âge;2026-03-27;2026-03-28;23:00–22:59;Vendredi 27 mars, 23h00;MédiathèqueMédiathèque;Rue Poterie, 41100 Vendôme;41100;Vendôme;47.79277;1.06549;Cinéma;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
56594782;fete-du-court-metrage-jeunesse-7106739;Fête du court métrage-jeunesse;Fête du court métrage-jeunesse;2026-03-27;2026-03-28;23:00–22:59;Vendredi 27 mars, 23h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Projection;;;;Territoires Vendômois;2026-04-07
59787860;theatre-je-vais-tout-vous-expliquer-a-pezou-2880206;"Théâtre ""Je vais tout vous expliquer"" à Pezou";"Les Z'anonymes : Troupe de théâtre du Foyer rural de Saint-Amand-Longpré, le retour ! Théâtre ""Je vais tout vous expliquer"" à Pezou. Attention aux fous rires : des personnages complètement déjantés, u";2026-03-27;2026-03-28;23:00–22:59;Vendredi 27 mars, 23h00;Salle des fêtes;Place de l'Église, 41100 Pezou;41100;Pezou;47.8663;1.14122;Festivals | concerts et spectacles;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
81474550;fete-du-court-metrage-ado-9176465;Fête du court métrage- ado;Fête du court métrage- ado;2026-03-27;2026-03-28;23:00–22:59;Vendredi 27 mars, 23h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Projection;;;;Territoires Vendômois;2026-04-07
89252164;nuit-des-lumieres-a-troo-6237016;Nuit des lumières à Trôo;La cité médiévale et troglodytique sera éclairée avec plus de 4200 bougies. 8ème Nuit des lumières à Trôo. Venez déambuler dans la cité médiévale et troglodytique toute la soirée et laissez vous envoû;2026-03-27;2026-03-28;23:00–22:59;Vendredi 27 mars, 23h00;Village;41800 Troo;41800;Troo;47.777302;0.797974;;;https://cdn.openagenda.com/main/;;Territoires Vendômois;2026-04-07
90918441;heure-du-conte-6854164;Heure du conte;Heure du conte;2026-03-27;2026-03-28;23:00–22:59;Vendredi 27 mars, 23h00;Médiathèque de Vendôme;Parc Ronsard, 41100 Vendôme;41100;Vendôme;47.792608;1.065549;Heure du conte;;;;Territoires Vendômois;2026-04-07
